source,destination,max_stretch,min_stretch,avg_stretch,geodesic_dist_km,max_ISL_dist_km,min_ISL_dist_km,avg_ISL_dist_km,mid_hop_cnt
G-11,G-28,2.304223646691137,1.2307781968774187,1.747857815113227,1727.2490225236972,3979.9680414232557,2125.8604375,3018.9857026647264,4.0
G-19,G-93,2.2824744805097517,1.2944768403364906,1.7057917040992148,1550.693347652482,3539.417993113027,2007.336625,2645.1598480274433,4.0
G-1,G-10,2.5342158219077353,1.3306437787515362,2.0093926677640157,1427.3218951070135,3617.141729535527,1899.257,2868.0501505670723,4.0
G-41,G-43,2.358303783352663,1.2989543093629925,1.8635008503511168,1406.8914794210123,3317.8774986851986,1827.48775,2621.7434682527974,4.0
G-25,G-40,2.8808119315033505,1.7582586551069943,2.226662759307429,895.4416322234415,2579.5989380741253,1574.418,1993.8465356053964,3.0
G-42,G-55,2.6000143053515523,1.369152597271553,1.8908090470078336,1338.673144361336,3480.5693255294177,1832.8478125,2531.175292344838,4.0
G-19,G-67,2.281551123777652,1.482088690966403,1.8462305071786675,1163.1859554072257,2653.868223721738,1723.94475,2147.509396394585,3.0
G-53,G-81,3.178966422539769,2.101123776816066,2.5801556591972594,686.8499447409448,2183.472911654759,1443.15675,1772.1797719426738,3.0
G-60,G-70,2.4901549684178685,1.4185873671465579,1.862678136754229,1207.6640305531546,3007.270585861487,1713.1769375,2249.4893862558524,3.0
G-49,G-91,2.507264147681505,1.3022195324972838,1.7822050882487754,1411.6609309143766,3539.4068407643144,1838.2924375,2515.869293957605,4.0
G-59,G-90,3.6217928665067833,2.1349273602913565,3.0030210907666897,625.554538688258,2265.6289658320748,1335.5135,1878.553473105666,3.0
G-17,G-43,2.616708975243343,1.2560260090608437,2.1031077502993685,1954.588520465129,5114.58932440871,2455.0140187159554,4110.710266036389,4.0
G-20,G-92,4.124787849040851,2.2871721445774122,3.1468530441262628,574.4470592714193,2369.47225,1313.8593125,1807.7004771576455,3.0
G-56,G-57,2.21848528759118,1.3197219919791345,1.8613597098098087,1995.1197805380073,4426.143880105712,2633.003451008593,3713.6355757380343,4.0
G-47,G-93,2.3378606076155313,1.2922504176026632,1.745469619141563,1564.9430036569038,3658.6186014130035,2022.29825,2731.560468571269,4.0
G-78,G-79,2.3045282031036924,1.631437841906469,1.9075479881132575,1007.409473583992,2321.603543948154,1643.5259375,1921.68191454138,3.0
G-74,G-94,2.504901967256118,1.812041556515512,2.1616484775763003,789.0462665488877,1976.4835453344044,1429.784625,1705.6406608226666,3.0
G-37,G-94,2.1559763019869442,1.405437839640228,1.7417264437635451,1201.2024935461814,2589.7641099731923,1688.2154375,2092.1661473240933,3.0
G-12,G-18,1.9897165596497979,1.2614238099125656,1.7377383367111323,1969.2327871725988,3918.2150864426458,2484.037125,3422.0113081783393,4.0
G-28,G-30,7.95083951729229,3.96968179791651,6.475891920884443,288.110450842754,2290.7199579054663,1143.7068125,1865.7721409349651,3.0
G-33,G-68,2.044393597510817,1.2990079492013447,1.6255504200694473,1460.4833643754243,2985.8028394001753,1897.1795,2374.0893464649107,3.5
G-28,G-44,2.6755667185344487,1.4291468062106858,1.941465667364592,1237.3946590475734,3310.7319674399687,1768.418625,2402.359247521179,4.0
G-11,G-61,4.101358645094318,1.9995633232067915,2.9120990159822626,721.1874941711284,2957.8485639526652,1442.0600625,2100.169392114457,3.5
G-45,G-77,2.128200726772576,1.245402834474069,1.8442173527536567,1985.6872262895838,4225.9409981325125,2472.9805,3662.0388398645277,4.0
G-4,G-30,2.8081496522208997,1.605809837032003,2.141439341166749,1034.24002904953,2904.300777888371,1660.7928125,2214.762286416105,3.0
G-9,G-70,2.102936013501102,1.473920157829533,1.7322930369412362,1202.0750771935059,2527.8869707623408,1771.7626875,2082.3462861029093,3.0
G-40,G-93,3.424932106025717,1.9444563349651545,2.588965930795966,723.8886197592215,2479.269375,1407.5698125,1874.1229742475398,3.0
G-7,G-33,15.474452168954203,9.140732411777245,12.52764730039458,135.67172537532778,2099.445625,1240.1389375,1699.6475241381,3.0
G-17,G-95,3.6997835483108017,1.459495827838207,2.592022295311991,1073.7916101626101,3972.796533593791,1567.194375,2783.291794060447,4.0
G-42,G-99,2.7384299701136827,1.4497646207949433,2.1077623377753705,1142.6484608181838,3129.0627904087846,1656.5713125,2408.431391029564,4.0
G-5,G-83,3.6755135935311367,2.0463176792410858,2.7219194226825745,704.9693222779619,2591.1243270550817,1442.5911875,1918.8696907037559,3.0
G-10,G-82,10.87186810401728,5.970725324799393,8.672616382117916,211.99053400476544,2304.733125,1265.73725,1838.512578063654,3.0
G-40,G-95,2.9226634498044257,1.8730350853731912,2.2623019799175377,839.0246596405232,2452.1867062159554,1571.522625,1898.1271487043937,3.0
G-67,G-86,3.1055781518391763,1.78429132953603,2.371344405967762,798.3105331069405,2479.21575,1424.4185625,1893.0692169082854,3.0
G-76,G-92,2.452606571624109,1.2526999708419269,1.8585663536307964,1664.3145693527629,4081.9088500443354,2084.8868125,3093.2390604565735,4.0
G-14,G-49,2.0216636393017264,1.2477818168602177,1.63263749838957,1611.1933375169676,3257.290986343248,2010.41775,2630.4946599856444,4.0
G-45,G-87,2.282498500734391,1.3571881407532342,1.7344200180374292,1390.0622035003619,3172.81489541712,1886.5759375,2410.9517120682463,4.0
G-88,G-94,4.761046892965356,2.9838635458762752,3.859811055762984,405.82806280586226,1932.1664375,1210.9355625,1566.419643556942,3.0
G-4,G-58,18.834128835744778,10.24408135493866,15.000562366166404,120.57854625534613,2270.991875,1235.2164375,1808.746003125,3.0
G-15,G-77,2.042917401523543,1.2271167723291752,1.6638910713994395,1772.2749978162724,3620.6114333239616,2174.788375,2948.872544930957,4.0
G-19,G-46,2.4128672112827205,1.272667274580459,1.8077164827628562,1545.3008431825333,3728.605736082676,1966.6538125,2793.4658050484054,4.0
G-2,G-25,2.4885376038819147,1.4088170908047832,1.8541697063688136,1212.8039091461872,3018.1081340452715,1708.618875,2248.744268104535,3.5
G-15,G-23,2.1648100391872336,1.3468466047258563,1.7330104838013576,1441.834155935872,3121.297055613027,1941.9294375,2498.7137081397477,4.0
G-0,G-51,2.0950131019811153,1.649580616398936,1.8885258951016828,1915.9497987679179,4013.9399311568695,3160.513650040999,3618.320808688071,4.0
G-42,G-93,2.5454669462956923,1.2885630890227326,1.8853063565128545,1551.9887167625668,3950.5359795429804,1999.835375,2925.9741929486954,4.0
G-41,G-99,3.921900810091727,2.2167365835959547,2.780363725581456,640.3625087908665,2511.4382419792696,1419.515,1780.4406906644615,3.0
G-29,G-32,2.214951532235389,1.433857976601926,1.938317216744471,1882.2613524171456,4169.117666603813,2698.895454212853,3648.4195858028856,4.0
G-6,G-81,3.696817856740577,2.461659935601659,3.139874691446938,548.808770440424,2028.8460625,1350.9805625,1723.19076875,3.0
G-19,G-86,4.288690549336749,2.7955358026503574,3.474076476669699,513.9469815188404,2204.1595625,1436.7571875,1785.49111875,3.0
G-0,G-68,2.121766853987533,1.2621725887401847,1.676270502724279,1566.7645357231486,3324.3090599005427,1977.52725,2626.321175947214,4.0
G-14,G-79,5.532124575062923,3.5313187803243093,4.533686892506201,352.3469778295492,1949.227375,1244.2495,1597.430875,3.0
G-40,G-85,2.7608813144016127,1.4957871411425372,1.970020797257018,1143.6900949645092,3157.5926126537192,1710.7169375,2253.0932726969368,3.5
G-42,G-81,2.668851053611046,1.2549492976162244,1.84077926092546,1589.921603836917,4243.26394755912,1995.271,2926.6947148403424,4.0
G-49,G-79,2.158419155426758,1.4012723409245829,1.7433430817761995,1263.3386892743054,2726.8144267213934,1770.2815625,2202.432763886572,3.0
G-33,G-93,2.0101590561885985,1.2131040433888296,1.61045331733241,1799.0792499571817,3616.43544710242,2182.4703125,2897.333146237447,4.0
G-3,G-90,3.5637947859407344,1.7184683467552313,2.4928935453879815,875.2512828298455,3119.215958136943,1504.091625,2181.9082735590723,3.0
G-53,G-65,2.390702088041913,1.4634370213804033,1.8402368632742252,1098.6049717284602,2626.4371998444562,1607.7391875,2021.6933671510503,3.0
G-64,G-74,10.23055285919603,6.078311983713231,8.262794626977136,199.44149432412445,2040.39675,1212.267625,1647.9441076976666,3.0
G-35,G-47,2.498472546467516,1.255185604319786,2.03488306763403,1684.1906628985041,4207.90413426884,2113.971875,3427.131062599499,4.0
G-7,G-85,2.071703204915058,1.3604082180706174,1.6832349040382855,1328.4060905358272,2752.063155191756,1807.1745625,2236.019498326947,3.0
G-43,G-68,2.204623075960733,1.2684564528372033,1.7481387390437566,1668.852423167643,3679.1905624883725,2116.866625,2917.3855706864015,4.0
G-11,G-58,2.8768838116841398,1.5757356608209188,2.182823870100814,998.3430924451133,2872.117081162029,1573.1248125,2179.207132739457,3.5
G-15,G-43,2.500529637439504,1.3865213453046665,1.974474092279761,1201.5385703520717,3004.482805692046,1665.958875,2372.4067780350283,4.0
G-23,G-45,2.079919128321669,1.202701514941555,1.6331196751857415,1894.9798925053753,3941.4049262068706,2279.0951875,3094.72894653189,4.0
G-67,G-68,2.2238640105499345,1.2368124544683359,1.746272738658375,1692.1093654410474,3763.0211197188323,2092.8219375,2954.884455698223,4.0
G-40,G-99,2.658709774744908,1.3949776631416158,1.922978424385803,1292.6871412685373,3436.879938177712,1803.2696875,2485.80948214036,4.0
G-8,G-79,2.104359527485496,1.5132776161120578,1.7747951505540478,1109.6719677347376,2335.1487776861727,1679.24175,1969.44042704138,3.0
G-26,G-46,2.3150685046825563,1.3597467852869234,1.9385129000465526,1888.2813679395758,4371.500722895806,2567.5845197730323,3660.4577906684185,4.0
G-10,G-44,2.1962802222621876,1.2288224297585186,1.8787235267012854,1818.348970435946,3993.6038809392794,2234.428,3416.174990511072,4.0
G-51,G-65,2.7144816216204943,1.5241043440879642,2.095745113957893,1036.0020254681913,2812.2084580950122,1578.9751875,2171.1961829254424,3.0
G-8,G-49,2.0618657532728517,1.335135148373472,1.7080869066012179,1298.6405830243293,2677.622543948154,1733.8606875,2218.1909762448286,3.0
G-10,G-35,2.6106502122543787,1.337510682045461,2.126887347590068,1539.5147138944585,4019.134414597307,2059.117375,3274.374366410867,4.0
G-19,G-41,2.6887810616358427,1.3708622044038834,1.96409238219288,1238.8581941673006,3331.0184505294174,1698.303875,2433.2319417812228,4.0
G-48,G-77,2.2251271317242556,1.2762650878132333,1.7994605648818396,1636.8906878738633,3642.2898812549133,2089.1064375,2945.520241851325,4.0
G-6,G-85,4.528936052970529,3.0096476145574003,3.7062970757562805,461.06213756990485,2088.1209375,1387.6345625,1708.8332522172784,3.0
G-11,G-36,2.5642668147072145,1.362674123242306,1.9977719084210441,1448.5367622622791,3714.434749352596,1973.8835625,2893.846051962754,4.0
G-23,G-47,2.1037347461376306,1.2246934228023718,1.6307101128819192,1831.666211913664,3853.3398533290674,2243.2295625,2986.916615191729,4.0
G-87,G-93,5.665282181451443,3.2684886522196708,4.690989309785234,370.397492179708,2098.4063125,1210.64,1737.53067618627,3.0
G-53,G-67,2.5986326091172445,1.440758746984565,1.855392973889996,1194.9989483690044,3105.3632350925095,1721.7051875,2217.192652609785,3.5
G-13,G-41,2.2953942191455705,1.2497002168021416,1.9185678646991269,1804.1177253448136,4141.161397414541,2254.6063125,3461.3222919806453,4.0
G-25,G-41,2.5720002969697275,1.3241023797430507,2.011825066658281,1343.4025870757716,3455.2318529087847,1778.8025625,2702.690999292621,4.0
G-52,G-91,3.076873152658482,1.8541414761589443,2.348246230066908,844.1889184975122,2597.462219096795,1565.2456875,1982.3634453260433,3.0
G-64,G-94,3.0747349609992014,2.115203804772399,2.598378540126454,631.7910404117282,1942.59,1336.3668125,1641.63228125,3.0
G-25,G-45,74.9798735743667,46.31487754163585,54.90506892938629,31.87758482515148,2390.1772800460085,1476.4064375,1750.2409921273004,3.0
G-42,G-87,2.3667585512171647,1.381760743520215,1.8128394167434445,1306.5452510256441,3092.27714541712,1805.3329375,2368.5567308182463,4.0
G-55,G-87,4.950224492259085,3.091455686406351,3.8965422557464895,434.92391170677394,2152.971,1344.548,1694.6994,3.0
G-41,G-77,2.1637113824560767,1.2187160233973446,1.661775808283703,1739.4259793110543,3763.6157903751364,2119.8663125,2890.5360127192994,4.0
G-81,G-87,3.470570317389071,2.1817477566860934,2.841882178457552,627.7101962420132,2178.512375,1369.5053125,1783.87841993627,3.0
G-6,G-15,2.110480498732303,1.361349324503108,1.6802527658827187,1459.8379723186638,3080.959571887447,1987.3494375,2452.8967907290544,3.5
G-45,G-55,2.384073336258201,1.3240262510522327,1.8013449994165702,1431.861055242182,3413.6617630294177,1895.821625,2579.275751719838,4.0
G-51,G-86,3.616566368045177,1.9633313652250342,2.7111947361194915,679.0038534056634,2455.6625,1333.1095625,1840.9116731582853,3.0
G-41,G-45,2.537023633038446,1.3116562486690209,1.9769652181915849,1373.0714044381136,3483.5146029087846,1800.9976875,2714.5144086676214,4.0
G-19,G-25,22.001412033696457,13.211403026372723,16.753137066222873,105.18921587857655,2314.3112800460085,1389.697125,1762.2493515023004,3.0
G-30,G-44,2.7929519038330852,1.4181029108219818,2.084696247948717,1372.8106297106285,3834.1940618525964,1946.78675,2861.893168901863,4.0
G-65,G-93,2.572269122134161,1.4039997159336561,1.9001228516515403,1267.3675997268379,3260.010543170632,1779.38375,2408.1541376837267,4.0
G-0,G-43,2.0576512506030107,1.6046078799624008,1.8459209853958014,1969.9979868257296,4053.5688212773757,3161.074293170632,3636.4606250690963,4.0
G-39,G-49,3.162910156068668,2.0170506321234565,2.5518878415289623,694.9936779842811,2198.2025625,1401.8374375,1773.5459167875817,3.0
G-2,G-43,7.244544817577865,4.473222133942503,6.407570272123347,269.0768173274605,1949.3390625,1203.640375,1724.128615625,3.0
G-6,G-68,2.2024146488797465,1.4725041602658384,1.8649403371027715,1058.767169947105,2331.8443248444564,1559.0390625,1974.5376028345013,3.0
G-41,G-85,2.09972252304361,1.239288056730758,1.9048998331183251,1842.65967270281,3869.0740170782574,2283.586125,3510.0821030254506,4.0
G-44,G-58,4.267576914723029,2.6990888464951963,3.57410254233886,519.2735001368894,2216.0396016116147,1401.5653125,1855.9367370084547,3.0
G-13,G-38,2.08057579054791,1.234408163707637,1.6816515987418752,1711.2882510069962,3560.464905694231,2112.4281875,2877.7906232141027,4.0
G-6,G-33,1.8291545329127208,1.198330407974562,1.5558080006146253,1880.26032720671,3439.2867005661087,2253.173125,2925.324060306473,4.0
G-25,G-85,2.205081745245969,1.1771127853836763,1.744475763153866,1958.2179410689846,4318.030635064364,2305.043375,3416.0637371679095,4.0
G-68,G-85,2.346029823757394,1.6707426700584618,2.0250392154234698,867.0265481094776,2034.0701398542594,1448.57825,1755.7627607349357,3.0
G-47,G-99,2.84022594106598,1.4964649623088608,2.1291524357066605,1080.7742601635275,3069.643090152843,1617.3408125,2301.133148476238,3.0
G-44,G-82,2.254004106811353,1.5218517831145628,1.944660407449469,1974.1703365845578,4449.788046206744,3004.394646903086,3839.090891117182,4.0
G-42,G-95,7.523931671566709,4.857997702057942,5.697054491685427,306.6774428215303,2307.420125,1489.8383125,1747.1581031249998,3.0
G-6,G-7,1.8287655358669535,1.20811019969157,1.5183695886070296,1789.4201626241636,3272.4299225925097,2161.81675,2717.001156168775,4.0
G-23,G-25,2.108885170049984,1.2082534755094407,1.6483227132965903,1867.961883203675,3939.3171137068703,2256.9714375,3079.0039996568894,4.0
G-56,G-74,3.507666611182199,2.216896798875553,2.9831472556127205,570.6534526738772,2001.6620625,1265.0798125,1702.34328125,3.0
G-15,G-25,3.204715630518292,1.4450011447900548,2.2970663053090674,1083.3913994770246,3471.9613518731076,1565.5018125,2488.6218792003087,4.0
G-46,G-95,2.1499104028229317,1.2459442666771998,1.6683160513618331,1763.609132662186,3791.6016208239616,2197.3586875,2942.257424348646,4.0
G-7,G-67,2.3660987500930024,1.3035222124723134,1.8358023409990136,1445.64021001677,3420.5274940048653,1884.424125,2653.909681791092,4.0
G-1,G-44,2.9942385564936367,1.989754702147766,2.461228519320291,778.0146207615475,2329.561375,1548.05825,1914.8717730664812,3.0
G-1,G-36,2.437904623829766,1.4017948714368111,1.8006431974027008,1263.506860803806,3080.3092181942316,1771.1774375,2275.1250337780148,3.5
G-67,G-99,2.1052261159231236,1.2362698881051997,1.8360898232607357,1883.8822310633002,3965.99807215798,2328.986875,3458.9769926770555,4.0
G-40,G-67,3.762516596668363,2.084018403294241,2.9720195546390404,608.4721039389797,2289.386389680128,1268.0670625,1808.3909913590064,3.0
G-42,G-86,4.663537177382377,2.9851829638549647,3.7695361043138025,471.0881684732555,2196.9371875,1406.284375,1775.783859375,3.0
G-68,G-81,2.377359789329773,1.4155257134632164,1.7582625088996093,1196.6900681412585,2844.962848289334,1693.9455625,2104.095281585294,3.0
G-33,G-43,1.9929512711142554,1.2446011105422812,1.6739927274917739,1712.7337380979973,3413.3948804226743,2131.6703125,2867.103821705848,4.0
G-37,G-60,2.476539157009667,1.3409677214489286,1.8380133773883507,1326.819549077239,3285.920567575691,1779.2221875,2438.7120805843447,4.0
G-19,G-40,2.969443142438805,1.8031880234407656,2.2773444048344933,836.2206854739201,2483.1097800460084,1507.863125,1904.3624992708965,3.0
G-42,G-51,2.6314614306170228,1.554472965797822,2.0203678227845745,1030.6791901509214,2712.192536221738,1602.1629375,2082.3510713945852,3.0
G-9,G-57,2.1196311643528065,1.2123440687949014,1.6700269660166023,1757.9010198964754,3726.101785620152,2131.180875,2935.7421068152016,4.0
G-41,G-81,2.2829714375757666,1.2658656360900329,1.9301942481625183,1629.1373102360794,3719.27394715798,2062.2689375,3144.5514656846367,4.0
G-52,G-78,2.1053572163179637,1.234533745995242,1.8677747421918869,1801.4929277668944,3792.7861356198073,2224.0038125,3364.782988720319,4.0
G-19,G-77,2.1521685796389227,1.2796582758180866,1.8842453854167662,1920.7332898532416,4133.741836288646,2457.88225,3619.1328380223345,4.0
G-39,G-79,2.1036279020447655,1.2314806099426279,1.7087691912772092,1695.8085215789895,3567.3501225188447,2088.3553125,2897.7453559795294,4.0
G-57,G-62,2.1585108967414213,1.3061727975646642,1.7868476362222354,1556.2981052660937,3359.286418794891,2032.79425,2780.8675906518633,4.0
G-23,G-41,2.207308431468596,1.342547471250106,1.7677995283311676,1520.001280178076,3355.1116415801266,2040.673875,2687.057546161574,4.0
G-23,G-81,4.668258678361291,3.0390033059988615,3.8852593804527813,437.09338761755777,2040.465,1328.32825,1698.221184375,3.0
G-93,G-99,2.0891007941841258,1.2043357586804475,1.6801874983025957,1877.3358954958235,3921.9439102306915,2260.94275,3154.276301726791,4.0
G-37,G-74,2.4159223018255376,1.6133411292611672,2.0190554371353557,957.5460573595284,2313.356875,1544.8484375,1933.338573419279,3.0
G-42,G-47,35.84244744106438,21.18507973455536,27.77606394775147,63.67070088482301,2282.11375,1348.868875,1768.5214593750002,3.0
G-46,G-99,2.2491562554728004,1.2652950142664714,1.7651275720322137,1644.340085941278,3698.377790419507,2080.5753125,2902.4700234927695,4.0
G-19,G-43,2.3376664383381307,1.5638305769994933,1.8380635697003245,1132.871161720848,2648.2748937159554,1771.6185625,2082.2892115231753,3.0
G-41,G-67,2.3705343135742942,1.250233639872677,1.9177754335260822,1576.5673208095193,3737.3069316388583,1971.0775,3023.5020771485297,4.0
G-83,G-92,2.294291639678509,1.3138529178131397,1.7698672059080847,1428.9453366857103,3278.4173395156176,1877.424,2529.0434904353256,4.0
G-23,G-42,2.167480837900905,1.2199487038851073,1.6770529273689274,1820.377103092646,3945.6324887068704,2220.7666875,3052.8687496568896,4.0
G-23,G-31,2.622379525682674,1.6958111732310928,2.1209385536533794,871.3088304429085,2284.9024375,1477.57525,1847.992490625,3.0
G-51,G-85,2.3954863637135357,1.6560898984288497,1.9765964552977955,968.5900062078758,2320.2441519001754,1604.072125,1914.511572907357,3.0
G-10,G-28,2.373713493042577,1.2705373151864987,2.0385657719110757,1803.959020017892,4282.081866712335,2291.99725,3677.4891121387222,4.0
G-26,G-63,2.734669627478675,2.0764921977039115,2.2562920654187626,898.8155310979545,2457.9635335996904,1866.3834375,2027.9903510914658,3.0
G-62,G-70,2.4214123706463835,1.4484082960510107,1.905078680749356,1128.8823510317804,2733.489689792726,1635.0825625,2150.609700024856,3.0
G-13,G-99,2.537368821253785,1.3309902994504883,2.2624017472909497,1488.5456909926188,3776.989425336342,1981.239875,3367.688372224115,4.0
G-31,G-53,3.696684548396975,2.376389851485389,3.0204485165470403,559.6432858727754,2068.8246875,1329.930625,1690.3737326099358,3.0
G-2,G-41,2.292924942154468,1.2316420472529552,1.9105058148306202,1659.884515196422,3805.990605989853,2044.3835625,3171.2190182300687,4.0
G-40,G-42,3.113387755853668,1.8176636831339301,2.346101914402697,843.4287523733507,2625.9207505741256,1533.0698125,1978.7698106053965,3.0
G-17,G-25,3.2945972691602607,1.4706662953548097,2.4456779239632187,1145.6506603991438,3774.4575371626684,1684.8698125,2801.8925287120687,4.0
G-0,G-33,7.9817444896234715,5.080336486006451,6.485591848910377,258.8682370985633,2066.220125,1315.13775,1678.913728468241,3.0
G-25,G-51,2.6087296727900617,1.5194707489943873,1.987568332500564,1055.1066060738772,2752.487911221738,1603.203625,2097.0964776445853,3.0
G-6,G-40,2.5315738251282456,1.4996023990074738,1.9230727346257865,1055.7811030763157,2672.787805613027,1583.251875,2030.3438530591998,3.0
G-31,G-40,2.2237063270284945,1.346752260888059,1.7709636808855775,1404.4425559402973,3123.0677975925096,1891.4361875,2487.2167584603776,4.0
G-30,G-82,2.3572399140319185,1.2695545433147528,1.9268335940263248,1603.9354695099198,3780.860708260308,2036.2835625,3090.5167453021,4.0
G-40,G-55,3.467868846666429,1.992041989782741,2.7798554061851686,648.3748869876308,2248.479071545272,1291.59,1802.3884348272634,3.0
G-40,G-87,4.7505129992409065,2.655997863158363,3.7489690760595273,468.2892274698491,2224.6140625,1243.7751875,1755.6018324362701,3.0
G-13,G-61,2.257041928394169,1.2910624643600137,1.639347044851529,1610.3076883507529,3634.5319702231404,2079.0078125,2639.8531501995035,3.5
G-37,G-57,2.384782428506563,1.2253863776393334,1.8158896496537895,1913.963357025585,4564.386182640049,2345.344625,3475.546249839381,4.0
G-19,G-85,2.182135538354667,1.1811681525614823,1.6929297177028324,1927.1937446531447,4205.397959502437,2276.339875,3262.6035620943126,4.0
G-61,G-80,2.8239947796853127,1.2705938208030734,2.0519827027529076,1530.1391704952462,4321.10502967059,1944.185375,3139.8191106609274,4.0
G-4,G-13,2.01405129457788,1.2446410086414588,1.6349937356550974,1654.8380602919115,3332.9287376476723,2059.6793125,2705.6498621009077,4.0
G-62,G-92,2.3346996154110604,1.2374533582376217,1.8962887370354031,1634.1281564583185,3815.1983784156214,2022.157375,3098.778817964336,4.0
G-31,G-86,2.259409556503272,1.2225203264070321,1.768893337822735,1684.0712833387518,3805.006751408305,2058.811375,2978.942473516501,4.0
G-23,G-68,2.195963571119344,1.4558356143953655,1.8383918424310592,1071.662244743177,2353.33125,1560.1640625,1970.1351285772141,3.0
G-43,G-99,2.232662753818721,1.272670766863259,1.8053430173464486,1751.9278124030016,3911.4639741312935,2229.6273125,3162.830643016798,4.0
G-15,G-85,2.154839990688848,1.241392581786511,1.8615446048127438,1728.6002784162254,3724.8570078471594,2145.8715625,3217.8665221635315,4.0
G-65,G-95,2.2392700367968046,1.267227730998326,1.844469023553677,1756.5802858862316,3933.4576014130034,2225.98725,3239.9579247022166,4.0
G-2,G-55,2.542668362549178,1.4026391453013956,1.944126184382456,1219.6600552827147,3101.19103563234,1710.7429375,2371.1730495204797,4.0
G-47,G-86,4.179631546524118,2.733545674396011,3.368834327394476,530.9093427973042,2219.0054375,1451.2649375,1788.54561875,3.0
G-36,G-38,2.312854999167738,1.2813512167739602,1.7386286121994672,1632.014146570167,3774.6120776072808,2091.1833125,2837.466490741187,4.0
G-13,G-28,2.429563854934148,1.3191500309242357,1.8765042952029507,1559.005904778785,3787.704395879444,2056.5626875,2925.481276564152,4.0
G-55,G-81,2.769892648703693,1.5268903327472116,2.0214460144731317,1058.603450643238,2932.217915829068,1616.371375,2139.9097262102778,3.0
G-55,G-93,2.7515478726874987,1.8437540213246477,2.3214577574719253,776.8587124061895,2137.5639375,1432.336375,1803.444684375,3.0
G-44,G-80,2.3063396323386005,1.369641209555134,1.7444850439517348,1322.789811565661,3050.8025676675934,1811.7474375,2307.5870425680296,3.5
G-15,G-40,3.453799834305747,1.8934139915572994,2.5548445546003173,751.5881729222632,2595.8351071050715,1423.0675625,1920.1909508924457,3.0
G-81,G-86,2.9823633872124335,1.3593326148321898,1.9973221177554745,1311.8703752430345,3912.4741758934624,1783.2681875,2620.2277161010866,4.0
G-10,G-38,2.0927640129387934,1.2445987485119512,1.7547163107594763,1805.7730474878576,3779.056849317404,2247.462875,3168.6194199567904,4.0
G-18,G-59,6.50729654015156,4.132871936678015,5.202654224647816,340.4647746310327,2215.50525,1407.0973125,1771.320498077909,3.0
G-40,G-47,2.942727010137325,1.7760433797024686,2.2781071937934363,849.2940430051274,2499.240519899919,1508.3830625,1934.7828690158924,3.0
G-15,G-19,3.204670014511626,1.5299020303688304,2.2847505541826103,979.7666175648073,3139.8287005294173,1498.9469375,2238.5223224508154,3.0
G-4,G-61,9.215090372182742,5.368961117991877,7.738710207909537,233.01058109877204,2147.2135625,1251.02475,1803.2013625,3.0
G-40,G-86,3.0368485603820714,1.9148977412566197,2.3870306756993642,776.6745022238188,2358.642843963866,1487.25225,1853.9458618417893,3.0
G-6,G-65,2.2342078072485467,1.29446037291947,1.6961060469190101,1431.3245223732042,3197.8764225925097,1852.792875,2427.6781775006552,3.5
G-90,G-98,2.1896842480112753,1.340040307954474,1.7583475235232848,1688.7775588291356,3697.8896189630937,2263.03,2969.4578383489093,4.0
G-53,G-55,2.3278087023078573,1.268295116597857,1.7465362530922544,1517.2814274977327,3531.9409107793103,1924.360625,2649.987019268357,4.0
G-85,G-95,2.2482348225293896,1.211164001815591,1.7130011226471737,1791.304787582626,4027.2738012068703,2169.563875,3068.507112132295,4.0
G-9,G-88,6.36500400540572,3.7945245540775394,5.170855309190966,304.83998614714534,1940.3077328344043,1156.7228125,1576.2834608226667,3.0
G-68,G-93,2.4291920241380898,1.3471596581498524,1.7484473928638617,1292.0163096261513,3138.5557144001755,1740.55225,2259.022548103432,3.5
G-41,G-95,2.290153344146563,1.2808685380525358,1.8206956294378598,1492.7572137161642,3418.642924990979,1912.02575,2717.8565348248576,4.0
G-67,G-81,3.897167847250188,2.5084885572375675,3.272142292013736,534.3133053698298,2082.3086340452714,1340.3188125,1748.34916368627,3.0
G-3,G-12,2.1256378264807254,1.2588648033982492,1.7988094199238513,1678.158414467701,3567.1570046194643,2112.5745625,3018.6871640689756,4.0
G-8,G-52,2.065198022536583,1.2545513739364376,1.663250190027588,1639.3762684637597,3385.636627824759,2056.68175,2726.6928900490666,4.0
G-25,G-87,2.311288595749097,1.3657269383308206,1.760630574566279,1360.5103885341355,3144.5321454171203,1858.0856875,2395.3561870682465,4.0
G-41,G-55,3.6683368659149815,2.1154107417138395,2.9559106349153748,609.8426771506453,2237.108375,1290.06775,1802.640455014856,3.0
G-2,G-65,2.899181357889066,1.6584369741527667,2.2534588581615447,882.4958140164957,2558.5154124117607,1463.5636875,1988.6680093859554,3.0
G-1,G-38,4.795549675190078,3.024641148588122,4.124290413551958,423.6927620647502,2031.8396875,1281.5185625,1747.4319968749999,3.0
G-2,G-19,2.41662701237291,1.4336417657882912,1.828885985271321,1212.3328445612972,2929.756300153719,1738.051,2217.2185489022713,3.0
G-37,G-62,2.4694295628555234,1.316308247146629,1.8384737311667543,1513.9607339845295,3738.619393503844,1992.839,2783.377039448496,4.0
G-42,G-46,2.3679257015330126,1.2723979101805574,1.7940401821175678,1559.1943441014266,3692.0563610826757,1983.915625,2797.257305048405,4.0
